"project_id","num_team_year","num_commits_year","forks","watchers","hasWomenEver"
967790,1,2,1,3,FALSE
967863,6,60,2,0,FALSE
968116,4,76,0,2,FALSE
968146,3,302,1,4,TRUE
968223,21,536,16,16,FALSE
968284,22,1333,0,1,TRUE
968338,3,12,0,0,FALSE
968350,4,116,0,0,FALSE
968615,8,3349,9,6,FALSE
968984,201,21252,234,883,TRUE
969758,3,139,0,0,FALSE
970143,4,47,4,1,FALSE
970668,3,130,0,0,FALSE
970902,7,859,7,2,TRUE
971155,28,3244,27,93,FALSE
971162,7,308,1,1,TRUE
971173,8,392,1,3,TRUE
971375,3,81,0,1,FALSE
971481,2,62,2,4,FALSE
971591,5,1059,2,7,TRUE
971756,6,72,5,7,FALSE
971922,4,316,0,1,FALSE
972219,6,152,1,0,FALSE
972652,5,17,4,2,FALSE
972748,5,53,1,3,FALSE
972939,4,118,5,1,TRUE
973057,2,4,0,21,FALSE
973282,2,234,0,0,TRUE
973650,4,133,0,2,TRUE
973772,1,1,7,3,FALSE
974099,5,183,0,0,FALSE
974512,8,56,12,14,FALSE
975186,12,338,3,8,FALSE
976255,5,288,5,3,FALSE
976477,1,3,0,1,FALSE
977238,4,66,5,0,FALSE
977433,7,1373,5,2,FALSE
977520,4,1176,7,13,FALSE
977641,6,301,5,5,TRUE
978256,38,14516,0,1,TRUE
978528,5,483,4,2,FALSE
978577,6,466,1,10,TRUE
979168,5,158,1,1,FALSE
979286,17,1662,3,3,FALSE
979344,8,203,2,13,TRUE
979393,4,100,1,2,FALSE
979529,4,41,7,3,FALSE
979793,16,5007,2,0,TRUE
979837,10,722,3,29,FALSE
979887,5,281,0,8,TRUE
980132,5,91,0,1,TRUE
980905,4,847,0,0,FALSE
981545,17,295,23,74,TRUE
981626,2,112,1,3,FALSE
981670,3,22,0,0,FALSE
982085,5,138,1,3,TRUE
982202,3,44,10,19,FALSE
982447,6,1854,0,2,TRUE
982804,3,7,1,0,TRUE
982889,21,382,23,5,FALSE
983014,3,22,0,0,FALSE
983319,3,8,3,0,FALSE
983372,4,116,0,0,FALSE
983639,8,121,0,0,FALSE
984840,1,4,0,0,FALSE
985151,3,65,4,0,FALSE
985311,6,90,5,5,FALSE
985427,10,501,22,24,TRUE
985726,3,314,0,0,TRUE
986206,18,456,20,24,FALSE
986289,8,201,5,5,FALSE
986622,17,406,12,93,FALSE
986762,4,67,0,0,FALSE
986775,5,101,0,18,FALSE
986777,3,16,4,1,TRUE
986805,6,199,5,11,FALSE
987299,2,160,0,1,FALSE
987480,3,93,0,1,FALSE
987566,4,220,3,3,FALSE
988126,7,57,6,3,TRUE
988210,7,391,7,8,FALSE
988274,56,2693,101,99,FALSE
988284,5,307,3,5,FALSE
988294,24,4286,45,112,TRUE
988721,7,135,11,20,FALSE
990455,7,869,0,3,TRUE
990536,3,161,0,0,TRUE
990616,2,82,0,2,FALSE
990858,3,88,0,1,TRUE
990996,19,453,13,9,TRUE
991228,3,84,7,14,FALSE
991855,5,55,0,0,FALSE
991874,8,93,8,5,FALSE
992252,1,8,0,0,TRUE
992282,4,33,3,6,FALSE
992336,91,5173,54,276,TRUE
992698,2,206,0,1,FALSE
992990,9,405,2,1,FALSE
993202,2,54,2,6,FALSE
993559,29,3755,16,5,TRUE
993755,3,54,0,0,FALSE
993770,7,168,26,23,FALSE
993773,6,42,11,1,FALSE
993778,3,173,0,1,FALSE
994315,26,31817,31,63,FALSE
994790,40,1107,58,507,FALSE
994804,4,34,0,0,FALSE
994846,3,70,2,4,FALSE
994861,3,41,2,4,FALSE
994894,1,4,4,5,FALSE
994942,3,24,0,7,FALSE
995742,8,1580,13,9,FALSE
995930,13,966,10,0,FALSE
996174,6,62,6,2,FALSE
996264,3,54,4,11,FALSE
996361,14,1168,13,35,TRUE
996675,5,81,6,0,FALSE
997106,4,218,0,1,TRUE
997328,4,21,0,0,FALSE
997801,4,57,12,1,FALSE
998310,3,47,1,1,FALSE
998347,3,103,0,2,TRUE
998799,7,237,4,2,FALSE
998977,6,119,1,2,FALSE
999133,3,62,1,4,FALSE
999208,15,6385,0,1,FALSE
999219,5,35,9,62,TRUE
999532,3,112,2,0,TRUE
999645,4,297,2,10,FALSE
999731,6,530,0,0,FALSE
1000069,2,68,1,0,FALSE
1000549,2,160,0,0,FALSE
1000610,5,4760,3,2,TRUE
1001712,11,1094,10,17,FALSE
1002829,6,306,4,3,FALSE
1003662,5,27,9,3,TRUE
1003738,6,46,3,6,FALSE
1003802,3,66,0,1,FALSE
1003817,4,95,6,5,FALSE
1003851,4,274,0,4,FALSE
1003939,3,81,1,5,FALSE
1004071,7,232,7,17,FALSE
1004118,5,152,3,4,FALSE
1004441,4,12,2,0,FALSE
1004471,7,53,1,0,TRUE
1004472,8,50,2,1,FALSE
1004964,2,224,1,2,FALSE
1004969,3,32,0,1,FALSE
1005218,4,110,0,5,FALSE
1005949,6,192,0,1,FALSE
1006083,19,10122,14,28,FALSE
1006257,5,86,4,2,TRUE
1006516,3,100,2,6,FALSE
1006702,7,138,0,3,TRUE
1006820,3,218,1,1,FALSE
1006908,7,37,4,8,FALSE
1007118,3,98,0,1,FALSE
1007183,3,285,1,1,TRUE
1007372,2,132,0,0,FALSE
1007897,4,35,6,4,TRUE
1007968,4,38,0,0,FALSE
1008365,31,815,11,51,TRUE
1008370,21,1890,18,0,TRUE
1008546,7,165,6,6,FALSE
1008809,12,126,9,1,FALSE
1010112,5,151,7,2,FALSE
1010222,6,182,6,8,TRUE
1010225,3,51,4,3,FALSE
1010282,3,176,2,29,TRUE
1010460,4,103,0,2,FALSE
1010758,5,24,0,0,TRUE
1010949,4,56,3,1,FALSE
1011660,6,106,15,86,TRUE
1012012,3,30,1,4,FALSE
1012039,8,3045,3,7,TRUE
1012082,4,148,3,7,FALSE
1012317,5,67,3,2,FALSE
1012680,8,176,19,9,FALSE
1014172,3,51,3,14,FALSE
1014184,5,111,2,11,TRUE
1014279,11,854,19,30,TRUE
1014330,6,148,0,0,TRUE
1014517,5,491,3,1,FALSE
1014612,2,72,0,4,TRUE
1014692,4,511,2,6,FALSE
1014776,3,276,0,1,FALSE
1015100,2,46,1,2,FALSE
1015377,1,2,1,6,FALSE
1015529,3,168,2,1,FALSE
1015757,7,142,5,1,FALSE
1015903,20,2080,64,71,FALSE
1015905,4,76,0,0,FALSE
1017019,4,51,7,31,FALSE
1017431,3,131,11,29,FALSE
1017448,54,2380,27,48,FALSE
1017464,16,608,3,4,TRUE
1017565,4,70,3,5,TRUE
1017956,3,28,0,0,FALSE
1018266,3,216,4,1,FALSE
1019010,3,28,3,0,FALSE
1019061,5,185,5,19,TRUE
1019062,3,60,0,0,TRUE
1019553,2,154,0,0,FALSE
1019721,2,6,2,4,FALSE
1019950,3,42,0,0,FALSE
1020151,3,25,0,0,FALSE
1020189,33,1621,35,76,TRUE
1020323,3,95,0,1,FALSE
1020376,13,1428,56,29,FALSE
1020469,3,6,14,27,FALSE
1020529,7,402,5,1,FALSE
1020558,4,266,0,0,FALSE
1020818,4,62,0,7,FALSE
1021301,15,2902,15,6,FALSE
1021544,2,84,0,2,FALSE
1021673,5,586,4,2,FALSE
1021696,6,1064,0,6,FALSE
1021737,4,112,0,0,FALSE
1021834,6,248,0,0,TRUE
1021867,3,339,4,5,FALSE
1021986,6,1090,13,14,FALSE
1022394,4,181,1,1,FALSE
1022853,5,353,0,0,FALSE
1022885,4,146,3,2,FALSE
1022938,3,18,19,20,FALSE
1023082,2,180,0,1,FALSE
1023424,2,13,0,4,FALSE
1023559,5,664,2,5,FALSE
1023732,14,337,23,83,FALSE
1024081,6,244,7,0,TRUE
1024103,17,1424,3,0,TRUE
1024189,4,433,0,2,TRUE
1024546,8,58,16,19,FALSE
1024583,3,390,2,3,FALSE
1024662,9,23178,8,3,TRUE
1024938,6,140,0,0,FALSE
1024944,5,200,0,0,FALSE
1025095,4,253,0,6,FALSE
1025209,4,161,0,0,FALSE
1025269,15,696,17,2,FALSE
1025282,6,95,4,8,FALSE
1025597,5,5611,13,1,FALSE
1025816,2,26,0,1,FALSE
1026372,5,80,1,4,TRUE
1026769,6,193,0,0,FALSE
1026925,2,164,0,4,FALSE
1026982,11,613,1,1,TRUE
1027033,7,139,2,3,TRUE
1027117,11,971,5,4,FALSE
1027172,4,73,5,42,FALSE
1027305,4,294,1,1,FALSE
1027322,6,196,0,4,FALSE
1027360,4,74,0,1,TRUE
1027602,3,173,1,0,TRUE
1027650,6,185,0,0,FALSE
1027750,4,74,1,0,FALSE
1027766,7,73,1,0,FALSE
1027795,7,95,0,0,FALSE
1027802,7,74,0,0,FALSE
1027825,7,74,1,0,FALSE
1027855,4,109,0,0,FALSE
1028095,6,240,0,0,FALSE
1028361,6,112,5,16,FALSE
1028416,6,218,7,55,FALSE
1028418,2,74,0,0,FALSE
1028455,4,154,2,30,FALSE
1028572,9,1191,6,3,TRUE
1028591,5,333,2,10,FALSE
1029082,15,16527,37,16,FALSE
1029153,4,681,2,0,FALSE
1029559,4,610,1,3,FALSE
1030025,9,427,0,0,FALSE
1030326,3,66,1,1,FALSE
1031003,6,212,3,6,FALSE
1031367,8,237,12,43,FALSE
1031872,4,229,5,7,FALSE
1032064,6,244,12,39,FALSE
1032262,2,182,0,0,FALSE
1032381,7,35,7,7,FALSE
1032535,5,275,0,1,TRUE
1032585,3,38,5,11,FALSE
1032629,9,4883,53,62,FALSE
1033064,3,36,2,3,FALSE
1033479,5,61,0,2,TRUE
1033629,11,1551,14,3,TRUE
1033679,2,107,2,1,FALSE
1033686,3,236,0,0,FALSE
1033764,3,116,7,8,FALSE
1033917,6,119,1,3,FALSE
1034032,8,2453,5,6,FALSE
1034102,7,188,12,9,FALSE
1034228,5,417,1,1,FALSE
1034433,10,128,5,19,TRUE
1034540,4,26,0,7,FALSE
1034609,9,168,13,39,FALSE
1034623,8,452,2,0,TRUE
1034786,1,13,0,0,FALSE
1034936,2,20,7,16,FALSE
1035141,3,120,10,9,TRUE
1035254,3,158,1,2,FALSE
1035521,15,314,0,0,FALSE
1035844,6,172,0,0,FALSE
1035921,6,287,0,1,TRUE
1035957,20,2505,25,47,TRUE
1036101,9,156,18,12,FALSE
1036484,6,141,2,0,TRUE
1036591,4,656,0,2,FALSE
1036889,13,1580,25,1,TRUE
1037170,3,78,1,2,TRUE
1037706,28,4023,1,8,TRUE
1037916,3,93,0,1,FALSE
1038045,3,164,0,1,FALSE
1038052,4,436,2,7,TRUE
1038292,3,952,4,1,FALSE
1038642,1,4,3,9,FALSE
1038697,3,61,5,39,FALSE
1038777,5,273,2,10,FALSE
1039186,3,119,3,5,FALSE
1039679,2,4,0,3,FALSE
1039821,3,183,0,0,TRUE
1039977,3,24,0,0,FALSE
1039978,5,437,2,0,FALSE
1040109,4,46,3,3,FALSE
1040119,2,6,3,2,FALSE
1040203,6,45,2,6,FALSE
1040891,4,15,5,7,FALSE
1041276,1,7,4,23,FALSE
1041933,3,291,7,14,FALSE
1042189,42,31466,44,24,TRUE
1042527,3,66,0,0,FALSE
1042865,5,647,2,3,TRUE
1042895,40,7483,181,103,FALSE
1043100,7,47,9,12,FALSE
1043137,7,1427,1,1,FALSE
1043148,10,676,18,27,FALSE
1043320,10,890,6,2,FALSE
1049608,3,25,0,1,FALSE
1049689,3,78,9,10,TRUE
1049721,2,6,4,3,FALSE
1049789,7,189,9,25,FALSE
1050431,4,59,4,10,FALSE
1050866,3,102,2,2,FALSE
1051309,7,51,12,4,FALSE
1051555,9,477,8,4,TRUE
1052624,7,54,12,0,FALSE
1053904,5,765,5,25,FALSE
1054041,6,78,4,2,TRUE
1055556,4,70,4,24,FALSE
1055950,2,204,1,0,FALSE
1056389,1,4,11,28,FALSE
1058990,4,114,5,1,FALSE
1059082,1,3,4,2,FALSE
1059717,3,16,4,6,TRUE
1060165,3,37,5,2,FALSE
1060256,3,197,1,0,TRUE
1060768,4,246,5,5,FALSE
1061177,8,618,3,26,FALSE
1062235,3,10,3,3,FALSE
1062714,4,17,57,1413,FALSE
1062780,5,254,1,2,FALSE
1063495,6,86,11,6,FALSE
1064050,3,82,2,4,FALSE
1064921,6,1350,7,13,TRUE
1065663,7,101,2,5,FALSE
1065680,9,156,7,0,FALSE
1065784,3,52,5,6,FALSE
1065789,3,18,2,12,FALSE
1066993,8,112,13,2,FALSE
1067129,3,101,2,0,FALSE
1067150,3,28,1,0,FALSE
1067455,8,88,24,4,FALSE
1068304,4,59,10,1,TRUE
1068973,2,10,4,4,FALSE
1069299,2,92,1,1,FALSE
1069369,2,22,1,4,FALSE
1069683,5,79,9,1,FALSE
1071016,4,229,2,3,FALSE
1071452,3,51,3,13,FALSE
1072611,6,288,5,0,FALSE
1072768,4,503,2,0,TRUE
1072979,9,1454,10,0,TRUE
1074545,3,68,2,0,FALSE
1075493,2,10,3,3,FALSE
1075702,4,29,5,0,FALSE
1076270,1,3,1,2,FALSE
1077242,12,767,4,3,FALSE
1077278,4,126,1,0,FALSE
1077371,3,51,21,43,FALSE
1077851,4,20,8,4,FALSE
1077930,2,39,3,0,TRUE
1079747,6,144,87,76,FALSE
1079848,3,127,2,0,FALSE
1080008,4,34,1,2,TRUE
1080589,3,61,3,2,FALSE
1080596,3,55,2,5,FALSE
1081399,7,1670,40,81,FALSE
1081443,2,6,5,7,FALSE
1081880,8,186,12,34,TRUE
1082250,3,286,3,17,FALSE
1082358,21,868,14,46,TRUE
1082366,8,20,9,14,FALSE
1084392,6,46,8,3,FALSE
1084493,5,127,3,6,FALSE
1084862,7,120,7,14,FALSE
1084985,5,422,8,23,FALSE
1085336,9,72,13,4,FALSE
1085434,5,62,12,4,FALSE
1085452,27,781,42,28,FALSE
1085470,6,54,14,1,FALSE
1086198,9,178,5,0,TRUE
1086652,3,40,3,1,FALSE
1095995,2,2,7,1,TRUE
1096699,4,63,7,2,FALSE
1097377,5,162,5,1,FALSE
1097945,3,28,5,10,FALSE
1098046,3,24,8,0,FALSE
1099272,6,95,6,1,TRUE
1100020,5,92,4,1,FALSE
1100746,3,18,1,1,FALSE
1101131,6,147,1,2,TRUE
1101450,3,43,4,6,FALSE
1101504,9,1123,3,2,FALSE
1102249,2,228,2,6,TRUE
1106267,4,73,3,7,FALSE
1106570,6,162,7,3,FALSE
1107103,5,1402,2,6,FALSE
1107274,6,55,47,108,FALSE
1108432,3,30,3,1,FALSE
1108836,8,501,11,7,FALSE
1110401,3,35,7,25,FALSE
1110727,4,51,7,2,FALSE
1110903,8,190,9,3,TRUE
1111409,7,191,7,7,TRUE
1111452,4,247,8,3,FALSE
1111557,7,255,15,1,FALSE
1115760,2,28,2,1,FALSE
1116597,8,828,12,6,FALSE
1117090,6,68,5,3,FALSE
1117508,7,34,11,12,FALSE
1118279,4,143,4,1,FALSE
1120728,3,44,46,9,TRUE
1121121,4,206,4,0,FALSE
1121358,5,51,9,4,FALSE
1122309,3,18,4,1,FALSE
1122507,2,212,2,6,FALSE
1122883,6,414,16,5,TRUE
1123110,2,25,2,9,FALSE
1124797,3,67,3,1,FALSE
1126133,5,350,0,1,FALSE
1126716,2,526,4,6,FALSE
1127549,7,422,4,8,FALSE
1128005,5,40,3,2,FALSE
1128450,4,279,4,19,FALSE
1128921,5,26,6,11,FALSE
1128990,4,40,8,0,TRUE
1130480,6,1021,1,5,FALSE
1131692,9,630,10,1,TRUE
1133193,3,128,5,3,FALSE
1133565,11,696,10,3,TRUE
1135259,2,70,4,1,TRUE
1136699,4,85,1,0,FALSE
1136714,5,23,2,9,FALSE
1137905,6,120,10,7,TRUE
1138029,3,34,6,1,FALSE
1138066,4,111,1,0,FALSE
1138628,5,45,4,0,FALSE
1139639,2,34,5,6,FALSE
1140240,3,107,1,2,FALSE
1142257,3,114,1,0,TRUE
1142437,3,33,2,2,FALSE
1144846,3,40,0,2,TRUE
1145579,4,50,2,0,FALSE
1146379,3,36,4,1,TRUE
1147584,6,183,2,0,FALSE
1148196,13,2098,21,32,TRUE
1148436,10,327,8,3,FALSE
1149685,8,356,7,4,FALSE
1149974,5,156,2,8,FALSE
1149981,4,155,11,7,FALSE
1150291,3,319,2,0,FALSE
1151135,4,387,3,0,FALSE
1151318,8,212,3,1,FALSE
1151342,11,4754,11,7,TRUE
1154004,3,289,4,11,FALSE
1154328,9,371,4,2,TRUE
1154353,6,259,9,13,FALSE
1155505,3,37,1,0,FALSE
1155842,3,12,5,16,FALSE
1156217,5,98,1,3,TRUE
1156552,3,48,6,4,TRUE
1156581,13,742,9,3,FALSE
1156861,2,14,2,0,FALSE
1157141,6,178,3,7,FALSE
1158741,5,1136,8,11,FALSE
1160549,3,28,3,2,FALSE
1160632,3,62,8,2,FALSE
1160755,2,244,1,3,TRUE
1161585,1,4,4,0,FALSE
1166234,4,54,1,2,FALSE
1167892,2,572,1,4,FALSE
1168880,7,326,14,3,FALSE
1168894,10,531,2,1,FALSE
1168899,5,120,1,0,TRUE
1171201,81,6946,64,65,TRUE
1171549,6,91,3,0,FALSE
1172605,7,354,3,1,FALSE
1174502,10,576,30,80,TRUE
1175780,2,238,3,1,FALSE
1178533,5,121,4,6,FALSE
1178605,6,84,5,1,TRUE
1180597,5,57,2,1,FALSE
1181087,6,76,19,34,FALSE
1182737,7,41,5,12,TRUE
1183395,3,36,2,0,FALSE
1183963,6,1298,7,4,TRUE
1184035,5,326,8,19,FALSE
1186164,3,41,8,15,FALSE
1188769,2,4,3,2,FALSE
1191574,3,602,27,99,FALSE
1191741,3,75,3,5,FALSE
1192210,4,37,5,4,FALSE
1192326,3,9,7,2,FALSE
1192410,3,36,5,8,FALSE
1193392,5,130,3,1,FALSE
1193612,1,7,3,11,TRUE
1194000,8,3448,30,50,TRUE
1195438,1,4,4,6,FALSE
1196876,11,426,25,9,FALSE
1197376,6,118,2,1,FALSE
1197851,6,256,8,1,TRUE
1199123,5,166,19,418,FALSE
1199441,3,375,1,3,FALSE
1200009,4,216,5,7,FALSE
1201081,4,78,6,16,FALSE
1201107,3,30,1,0,FALSE
1201924,6,916,6,3,FALSE
1202335,3,19,3,0,TRUE
1203215,4,81,1,3,TRUE
1203628,11,2331,4,5,FALSE
1204084,7,162,1,6,FALSE
1204822,4,810,14,4,TRUE
1208419,2,51,4,1,FALSE
1209469,5,70,10,2,FALSE
1209632,1,2,12,11,FALSE
1209671,7,120,13,3,FALSE
1209724,6,37,3,8,FALSE
1211020,3,51,2,13,FALSE
1211972,4,309,2,0,FALSE
1213507,5,225,10,7,FALSE
1214355,3,84,7,7,FALSE
1215387,4,454,3,13,FALSE
1216077,5,210,11,2,FALSE
1218102,1,3,5,6,FALSE
1218751,6,141,15,14,FALSE
1221361,3,78,1,0,FALSE
1222358,4,65,1,3,FALSE
1223596,3,43,0,2,FALSE
1224302,6,480,1,0,TRUE
1224977,8,156,25,25,TRUE
1225052,2,10,2,2,FALSE
1225373,3,20,8,20,TRUE
1225969,7,516,6,0,TRUE
1228223,2,18,3,4,FALSE
1228534,5,43,9,18,FALSE
1230305,4,839,2,4,FALSE
1231672,5,73,5,3,FALSE
1233289,7,76,2,3,FALSE
1234673,3,207,2,1,FALSE
1235756,5,30,4,0,FALSE
1235979,6,297,6,5,FALSE
1236577,17,828,19,16,TRUE
1236622,4,30,5,1,FALSE
1236653,2,11,2,1,FALSE
1238625,6,152,5,4,FALSE
1238626,3,21,1,0,FALSE
1239144,4,88,10,0,FALSE
1240192,3,1103,5,18,FALSE
1242791,8,143,1,0,FALSE
1243484,4,660,3,3,FALSE
1244757,4,106,12,16,FALSE
1245505,6,633,3,3,FALSE
1245553,3,88,5,5,FALSE
1246267,7,41,6,7,FALSE
1247704,8,130,13,15,FALSE
1249309,3,895,3,1,FALSE
1249843,4,12,6,11,FALSE
1251145,4,209,1,0,TRUE
1251494,4,86,3,2,FALSE
1251583,12,2640,2,1,FALSE
1251761,4,106,2,0,TRUE
1252239,7,545,2,0,FALSE
1254937,2,41,1,0,TRUE
1255749,2,204,3,1,FALSE
1257991,4,28,56,87,TRUE
1259330,8,147,12,66,FALSE
1259599,4,305,4,5,FALSE
1259962,3,14,4,4,FALSE
1261581,6,102,3,6,FALSE
1262812,2,104,1,0,FALSE
1262817,5,128,1,1,FALSE
1263083,6,18,5,2,TRUE
1265028,6,319,2,1,FALSE
1265257,6,24,11,26,FALSE
1265512,11,352,8,4,TRUE
1266190,2,2,3,3,FALSE
1267305,2,372,0,1,FALSE
1267319,4,1212,2,6,FALSE
1268186,14,142,66,72,FALSE
1268345,2,14,9,6,FALSE
1268837,35,2724,35,3,FALSE
1269943,9,2491,7,1,FALSE
1270186,16,232,24,19,FALSE
1271952,2,17,6,6,FALSE
1275513,6,259,4,5,FALSE
1276740,52,5097,11,10,TRUE
1278926,6,256,8,68,FALSE
1279531,5,230,6,13,FALSE
1279866,5,431,3,9,FALSE
1279870,3,46,1,2,FALSE
1282168,3,36,5,34,FALSE
1283531,8,940,3,1,TRUE
1283618,4,7,9,2,TRUE
1286533,4,153,2,3,TRUE
1288352,4,238,2,26,FALSE
1289406,4,58,1,1,TRUE
1290134,111,40517,119,56,TRUE
1290214,7,52,7,4,FALSE
1290365,9,152,18,19,FALSE
1290605,5,45,4,9,FALSE
1294430,4,20,3,1,FALSE
1295466,5,615,3,7,FALSE
1295696,12,866,4,2,FALSE
1295928,6,28,4,2,FALSE
1297664,5,111,1,0,FALSE
1298159,23,1289,29,13,FALSE
1298877,1,1,6,5,FALSE
1301890,12,3445,4,1,TRUE
1302924,2,8,7,6,FALSE
1303189,8,96,9,1,TRUE
1303222,13,4914,21,4,TRUE
1303919,6,351,4,0,FALSE
1305231,3,39,2,5,FALSE
1305664,6,332,7,31,TRUE
1306286,5,368,4,0,FALSE
1306869,15,6992,28,6,TRUE
1306873,15,7332,23,1,TRUE
1307505,3,128,1,16,FALSE
1307724,10,70,10,25,FALSE
1308932,7,200,3,4,FALSE
1309465,3,90,1,0,FALSE
1309990,20,979,48,32,FALSE
1310270,3,146,7,1,FALSE
1311458,3,66,0,1,TRUE
1311892,2,4,16,26,FALSE
1312177,5,55,12,19,FALSE
1314621,4,99,3,1,FALSE
1314694,6,1850,1,0,FALSE
1314708,7,163,8,9,FALSE
1316377,6,167,2,3,FALSE
1316711,1,1,3,10,TRUE
1316738,6,42,13,66,FALSE
1317195,6,1513,3,9,TRUE
1317623,3,341,7,6,FALSE
1318227,4,1160,1,2,TRUE
1318568,5,562,1,1,TRUE
1320088,5,2068,3,2,TRUE
1321433,2,38,1,1,FALSE
1321812,17,3343,2,7,TRUE
1322565,4,29,3,2,FALSE
1323135,7,146,6,1,FALSE
1324365,8,134,8,11,FALSE
1325866,7,82,1,0,FALSE
1326150,9,721,1,1,FALSE
1326156,20,1174,20,16,TRUE
1326988,2,4,11,3,TRUE
1328930,3,52,6,10,FALSE
1330101,3,19,5,4,FALSE
1330417,3,160,2,3,FALSE
1331225,4,207,13,4,TRUE
1331328,2,12,3,1,FALSE
1331885,4,48,2,2,FALSE
1333570,7,111,5,13,FALSE
1333625,4,68,1,0,FALSE
1333853,4,44,6,7,FALSE
1333934,7,174,5,0,TRUE
1334607,7,220,4,78,FALSE
1334712,3,27,3,4,FALSE
1336679,15,504,19,7,FALSE
1338508,5,184,5,3,FALSE
1339892,13,1204,6,5,TRUE
1340336,9,98,18,8,TRUE
1340644,5,38,6,3,FALSE
1340722,7,44,9,6,FALSE
1340799,16,531,23,44,FALSE
1342679,8,192,14,28,FALSE
1342800,7,104,0,0,FALSE
1342844,15,6133,2,6,TRUE
1342853,62,26716,52,48,TRUE
1342889,14,2139,8,1,FALSE
1342956,5,63,6,8,FALSE
1343437,8,412,6,7,FALSE
1343544,53,18109,86,115,FALSE
1343564,4,211,7,2,FALSE
1343905,32,3292,62,85,FALSE
1344042,10,649,25,57,TRUE
1344099,20,1864,24,54,TRUE
1344179,77,12470,81,132,TRUE
1344268,7,3370,4,0,FALSE
1344536,18,1411,15,100,FALSE
1344550,5,259,3,3,FALSE
1344710,6,31,4,0,TRUE
1344775,5,417,9,81,TRUE
1344784,4,228,2,1,FALSE
1344811,18,1203,18,72,TRUE
1344835,3,18,2,3,FALSE
1344863,83,68862,95,92,TRUE
1344878,78,74810,98,41,TRUE
1344953,13,5073,20,23,FALSE
1345008,6,125,14,37,FALSE
1345471,8,2580,10,4,FALSE
1345848,31,1584,39,64,FALSE
1345875,11,608,12,2,TRUE
1346107,3,65,15,84,FALSE
1346526,16,3783,5,1,FALSE
1346529,6,725,4,0,FALSE
1346536,4,1164,2,2,FALSE
1346605,5,336,6,17,FALSE
1346629,5,750,6,10,FALSE
1346688,7,177,13,37,FALSE
1346729,6,17,11,2,FALSE
1346788,33,65771,14,7,TRUE
1346800,4,299,5,1,FALSE
1346859,12,2017,12,4,FALSE
1346939,10,365,12,12,TRUE
1346992,3,56,5,15,FALSE
1347089,3,28,4,3,TRUE
1347112,3,112,4,0,FALSE
1347192,5,421,6,20,FALSE
1347386,9,628,8,1,FALSE
1347683,14,2239,10,13,TRUE
1347737,7,300,2,3,TRUE
1347802,4,308,5,0,TRUE
1348068,17,582,16,3,FALSE
1348143,21,1274,53,50,TRUE
1348186,23,2002,75,34,TRUE
1348262,5,214,23,22,FALSE
1348276,7,416,48,44,TRUE
1348529,10,64,10,12,FALSE
1348580,19,543,24,10,FALSE
1348718,5,226,3,8,FALSE
1348738,9,4672,9,10,FALSE
1348768,21,693,20,72,FALSE
1348986,6,244,7,6,FALSE
1349018,6,68,6,1,TRUE
1349256,9,108,17,39,FALSE
1349281,3,40,3,3,FALSE
1349375,4,240,7,0,TRUE
1349481,10,178,11,9,FALSE
1349666,18,8540,22,20,FALSE
1349929,8,90,5,7,FALSE
1350002,4,233,1,1,FALSE
1350071,12,238,29,39,FALSE
1350199,13,257,46,79,TRUE
1350409,6,44,9,34,FALSE
1350956,10,143,6,10,FALSE
1351052,2,58,2,1,FALSE
1351225,4,47,5,14,FALSE
1351292,6,50,5,6,FALSE
1351469,118,8224,73,79,TRUE
1352146,4,49,7,10,FALSE
1352199,108,7423,80,62,TRUE
1352323,12,1487,5,33,TRUE
1352360,5,46,4,7,FALSE
1352397,3,84,26,21,FALSE
1352528,4,67,4,0,FALSE
1352534,303,315747,29,56,TRUE
1352546,4,49,6,1,FALSE
1352668,4,536,3,3,FALSE
1352670,5,175,3,17,FALSE
1352811,3,42,3,3,FALSE
1353138,4,81,7,7,FALSE
1353204,3,179,3,8,FALSE
1353452,8,538,15,28,FALSE
1354162,44,2484,47,46,TRUE
1354338,5,34,5,2,FALSE
1354854,8,52,13,24,FALSE
1354892,6,246,17,170,FALSE
1354953,7,842,3,5,FALSE
1355459,14,533,14,41,FALSE
1355647,8,338,9,7,FALSE
1355960,2,236,6,4,TRUE
1356789,9,300,3,1,TRUE
1357401,25,685,31,62,FALSE
1357635,7,171,5,1,FALSE
1357953,6,197,1,1,FALSE
1357986,4,17,9,1,FALSE
1358127,3,387,2,2,FALSE
1358174,91,3000,49,91,TRUE
1358230,30,3413,29,28,TRUE
1358255,5,38,5,3,TRUE
1358330,6,71,6,8,TRUE
1358357,7,1583,3,1,FALSE
1358446,3,308,1,0,FALSE
1358458,5,87,3,4,FALSE
1358944,3,51,2,12,FALSE
1359351,25,365,26,17,TRUE
1359725,5,87,5,3,FALSE
1359783,22,1643,21,70,TRUE
1359933,12,2574,6,0,TRUE
1360390,6,69,7,47,FALSE
1360535,13,2346,20,1,TRUE
1360659,12,1134,0,0,TRUE
1360714,3,151,2,2,FALSE
1360716,6,160,3,1,TRUE
1360780,5,36,10,56,FALSE
1360870,5,352,3,2,FALSE
1360890,8,322,4,31,TRUE
1360906,5,2293,1,0,FALSE
1360992,4,30,1,0,FALSE
1361067,2,38,1,0,FALSE
1361071,3,131,0,0,FALSE
1361466,11,1485,8,15,FALSE
